uniprot_id	database	sequence_length
Q9Z179	AF	668
Q9Z1M8	AF	557
Q9Z1R3	AF	190
Q9Z1R4	AF	293
Q9Z1Z2	AF	350
Q9Z223-1	AF	170
Q9Z223-3	AF	126
Q9Z2F6	AF	448
Q9Z2H5	AF	879
Q9Z2L9-5	AF	371
Q9Z2S7-2	AF	80
Q9Z2S7-3	AF	201
Q9Z2S7	AF	137
Q9Z327-2	AF	976
Q9Z327-3	AF	692
Q9Z327	AF	931
Q9Z527	AF	160
Q9Z7G4	AF	722
Q9ZCB3	AF	518
Q9ZDL2	AF	338
Q9ZEB4	AF	191
Q9ZFV2	AF	467
Q9ZHG4	AF	842
Q9ZI48	AF	109
Q9ZIB7	AF	521
Q9ZJ19	AF	183
Q9ZJX8	AF	266
Q9ZJY8	AF	334
Q9ZLL4	AF	762
Q9ZPW3-2	AF	335
Q9ZQ47	AF	819
Q9ZQ80	AF	187
Q9ZQP1	AF	337
Q9ZQR2	AF	347
Q9ZT48	AF	632
Q9ZTS1	AF	801
Q9ZU90	AF	292
Q9ZUA3	AF	629
Q9ZUG9	AF	350
Q9ZUL5	AF	763
Q9ZUU1	AF	284
Q9ZUU3	AF	757
Q9ZUX7-2	AF	330
Q9ZUX7	AF	466
Q9ZV08-2	AF	228
Q9ZV08	AF	291
Q9ZVW2	AF	995
Q9ZW06	AF	972
Q9ZWM9	AF	344
Q9ZWS6	AF	186
R4GUQ3	AF	54
R4ZCU1	AF	162
S0F332	AF	148
S5FMM4	AF	369
S5M744	AF	491
S6CWV8	AF	73
S8F0G9	AF	920
U4PCM1-2	AF	604
U4PCM1	AF	809
V5YXI5	AF	335
V6CJ04-2	AF	724
V6F5E5	AF	562
V9GXK1	AF	122
V9HVX0	AF	61
V9QEI7	AF	88
W0TA43	AF	712
W3XA95	AF	281
W5EP13	AF	495
W5U2K2	AF	289
W6QN83	AF	489
W7K139	AF	679
W8CV45	AF	353
X5IFY8	AF	63
X5IFZ1	AF	68
X5JA13	AF	825
